TYPE	Proliferation	Invasion	Metastasis	Migration	DNA_Repair	Apoptosis	Nodes	Node1	Node2	mutant1	mutant2	gene1	gene2
DOUBLE	0.390882879999999	-2.28066378	-1.54560196	-2.99688568	0.0228	-0.2230239	CHK1_2_oe__p90RSK_ko	CHK1_2_oe	p90RSK_ko	OE	KO	CHK1_2	p90RSK
DOUBLE	0.31342804	-1.21465799	-0.76895496	-1.41219836	0.0026	-0.0586910599999999	CHK1_2_oe__p90RSK_oe	CHK1_2_oe	p90RSK_oe	OE	OE	CHK1_2	p90RSK
DOUBLE	0.4324291	-1.31769872	-0.8942807	-1.63994356	0.004	0.0200940000000001	CHK1_2_oe__PDK1_ko	CHK1_2_oe	PDK1_ko	OE	KO	CHK1_2	PDK1
DOUBLE	0.4745234	-1.18867162	-0.7757328	-1.52611727	0.0022	-0.0174939999999999	CHK1_2_oe__PDK1_oe	CHK1_2_oe	PDK1_oe	OE	OE	CHK1_2	PDK1
DOUBLE	0.347593059999999	-1.24165334	-0.88480584	-1.64411644	-0.000200000000000006	0.000800000000000134	CHK1_2_oe__PHDs_ko	CHK1_2_oe	PHDs_ko	OE	KO	CHK1_2	PHDs
DOUBLE	1.6142123	-1.5101587	-0.87080777	-1.53226325	-0.0086	-0.0329849999999999	CHK1_2_oe__PHDs_oe	CHK1_2_oe	PHDs_oe	OE	OE	CHK1_2	PHDs
DOUBLE	-0.4058899	-0.88241409	-1.94296284	-3.90538589	0.0068	0.4604173	CHK1_2_oe__PI3K_ko	CHK1_2_oe	PI3K_ko	OE	KO	CHK1_2	PI3K
DOUBLE	0.4322219	-1.2851644	-0.8419374	-1.57215726	0.005	0.0192940000000001	CHK1_2_oe__PI3K_oe	CHK1_2_oe	PI3K_oe	OE	OE	CHK1_2	PI3K
DOUBLE	-0.3048684	-1.04767003	-1.94393802	-3.88605213	0.000898999999999997	0.398002	CHK1_2_oe__PIP3_ko	CHK1_2_oe	PIP3_ko	OE	KO	CHK1_2	PIP3
DOUBLE	1.9471457	-0.55882086	0.12259535	0.297416979999999	-0.0268	0.1039642	CHK1_2_oe__PIP3_oe	CHK1_2_oe	PIP3_oe	OE	OE	CHK1_2	PIP3
DOUBLE	0.35888183	-1.41697068	-0.81612577	-1.54596197	0.0096	-0.14509914	CHK1_2_oe__PKC_ko	CHK1_2_oe	PKC_ko	OE	KO	CHK1_2	PKC
DOUBLE	0.383313149999999	-1.55054957	-0.9879612	-1.87265992	0.0064	-0.2326974	CHK1_2_oe__PKC_oe	CHK1_2_oe	PKC_oe	OE	OE	CHK1_2	PKC
DOUBLE	0.53277644	-2.00890172	-0.66165596	-1.10435646	0.003	-0.92647692	CHK1_2_oe__PTCH1_ko	CHK1_2_oe	PTCH1_ko	OE	KO	CHK1_2	PTCH1
DOUBLE	-2.38203545	2.94796115	-2.0098	-4.0166	-0.0208	3.009412	CHK1_2_oe__PTCH1_oe	CHK1_2_oe	PTCH1_oe	OE	OE	CHK1_2	PTCH1
DOUBLE	0.35269804	-1.39917687	-0.91941986	-1.68519996	0.0062	-0.12840506	CHK1_2_oe__PTEN_ko	CHK1_2_oe	PTEN_ko	OE	KO	CHK1_2	PTEN
DOUBLE	-0.93470924	-0.97823467	-1.33354861	-1.35754221	0.0108	0.1703772	CHK1_2_oe__PTEN_oe	CHK1_2_oe	PTEN_oe	OE	OE	CHK1_2	PTEN
DOUBLE	0.3640641	-1.20574336	-0.83657875	-1.50325321	0.0026	0.0250411000000001	CHK1_2_oe__RAF_ko	CHK1_2_oe	RAF_ko	OE	KO	CHK1_2	RAF
DOUBLE	0.27006716	-1.14381524	-0.8716483	-1.50434254	0.0052	0.0536820000000002	CHK1_2_oe__RAF_oe	CHK1_2_oe	RAF_oe	OE	OE	CHK1_2	RAF
DOUBLE	0.430471	-1.41927943	-0.79631646	-1.53956753	0.0036	-0.2018861	CHK1_2_oe__RAGS_ko	CHK1_2_oe	RAGS_ko	OE	KO	CHK1_2	RAGS
DOUBLE	0.35506246	-1.27938461	-0.7936165	-1.51347987	0.001707	-0.0813886399999999	CHK1_2_oe__RAGS_oe	CHK1_2_oe	RAGS_oe	OE	OE	CHK1_2	RAGS
DOUBLE	0.30511307	-1.33099063	-0.84056393	-1.52639023	0.0062	-0.1876342	CHK1_2_oe__RAS_ko	CHK1_2_oe	RAS_ko	OE	KO	CHK1_2	RAS
DOUBLE	0.27774147	-1.17839083	-0.92106183	-1.66893063	0.0078	0.1470992	CHK1_2_oe__RAS_oe	CHK1_2_oe	RAS_oe	OE	OE	CHK1_2	RAS
DOUBLE	0.3355716	-1.3370853	-0.81038344	-1.5776785	0.0038	-0.08307	CHK1_2_oe__RB1_ko	CHK1_2_oe	RB1_ko	OE	KO	CHK1_2	RB1
DOUBLE	-1.94261506	1.00736445	0.00493730000000037	-0.0994241400000004	0.0184	-0.0467400499999998	CHK1_2_oe__RB1_oe	CHK1_2_oe	RB1_oe	OE	OE	CHK1_2	RB1
DOUBLE	0.376973899999999	-1.44777055	-0.8949336	-1.68520627	-0.000800000000000002	-0.14395494	CHK1_2_oe__Rheb_ko	CHK1_2_oe	Rheb_ko	OE	KO	CHK1_2	Rheb
DOUBLE	0.4171415	-1.45198337	-0.8172857	-1.5125026	0.00439999999999999	-0.2130752	CHK1_2_oe__Rheb_oe	CHK1_2_oe	Rheb_oe	OE	OE	CHK1_2	Rheb
DOUBLE	0.42790344	-1.32142868	-0.83590222	-1.64294392	0.001	-0.0238409599999999	CHK1_2_oe__ROS_ko	CHK1_2_oe	ROS_ko	OE	KO	CHK1_2	ROS
DOUBLE	0.25190206	-1.33636264	-0.841244	-1.46893014	0.001	-0.1617743	CHK1_2_oe__ROS_oe	CHK1_2_oe	ROS_oe	OE	OE	CHK1_2	ROS
DOUBLE	0.35706366	-1.31391962	-0.84041798	-1.49395278	0.0028	-0.10434354	CHK1_2_oe__RTK_ko	CHK1_2_oe	RTK_ko	OE	KO	CHK1_2	RTK
DOUBLE	0.320774539999999	-1.10430966	-0.86843066	-1.57169136	0.0058	0.1456992	CHK1_2_oe__RTK_oe	CHK1_2_oe	RTK_oe	OE	OE	CHK1_2	RTK
DOUBLE	0.32293583	-1.28287104	-0.85429172	-1.55058418	0.0034	-0.0757229999999999	CHK1_2_oe__RUNX2_ko	CHK1_2_oe	RUNX2_ko	OE	KO	CHK1_2	RUNX2
DOUBLE	0.29077149	-1.12204361	-0.82401734	-1.40861121	0.0036	0.0359280000000002	CHK1_2_oe__RUNX2_oe	CHK1_2_oe	RUNX2_oe	OE	OE	CHK1_2	RUNX2
DOUBLE	0.4726735	-1.68281914	-0.7538582	-1.38540507	-0.000600000000000003	-0.38876237	CHK1_2_oe__SHH_ko	CHK1_2_oe	SHH_ko	OE	KO	CHK1_2	SHH
DOUBLE	0.1823181	-1.98809226	-0.62246206	-1.05773706	0.0104	-1.005	CHK1_2_oe__SHH_oe	CHK1_2_oe	SHH_oe	OE	OE	CHK1_2	SHH
DOUBLE	0.441170019999999	-1.48434238	-0.84155095	-1.58574288	0	-0.2031282	CHK1_2_oe__Slug_ko	CHK1_2_oe	Slug_ko	OE	KO	CHK1_2	Slug
DOUBLE	0.33547777	-1.40330949	-0.71298883	-1.43751789	0.0052	-0.2120752	CHK1_2_oe__Slug_oe	CHK1_2_oe	Slug_oe	OE	OE	CHK1_2	Slug
DOUBLE	0.488160769999999	-1.99502655	-0.94550708	-1.85982162	0.0092	-0.44388883	CHK1_2_oe__SMAD_ko	CHK1_2_oe	SMAD_ko	OE	KO	CHK1_2	SMAD
DOUBLE	-1.18690449	-0.37451909	-0.58356154	-0.98762639	0.0258	0.1945812	CHK1_2_oe__SMAD_oe	CHK1_2_oe	SMAD_oe	OE	OE	CHK1_2	SMAD
DOUBLE	0.50555096	-2.1091873	-0.6981687	-1.3415736	0.0046	-0.84975384	CHK1_2_oe__SMO_ko	CHK1_2_oe	SMO_ko	OE	KO	CHK1_2	SMO
DOUBLE	-0.13751892	2.28623896	-1.38204588	-2.75480564	-0.009	4.2971574	CHK1_2_oe__SMO_oe	CHK1_2_oe	SMO_oe	OE	OE	CHK1_2	SMO
DOUBLE	0.326350829	-2.572458381	-1.844843926	-3.568142441	0.0038	-0.30423924	CHK1_2_oe__Snail_ko	CHK1_2_oe	Snail_ko	OE	KO	CHK1_2	Snail
DOUBLE	-0.4545955	1.63123914	1.3412845	2.3437084	-0.002	-0.00879149999999995	CHK1_2_oe__Snail_oe	CHK1_2_oe	Snail_oe	OE	OE	CHK1_2	Snail
DOUBLE	-0.8080322	0.1156624	-0.6693831	-0.9589204	0.0488	0.8391535	CHK1_2_oe__SPOP_ko	CHK1_2_oe	SPOP_ko	OE	KO	CHK1_2	SPOP
DOUBLE	1.43741793	-2.783222752	-1.03705657	-2.24376577	-0.041	-0.987105982	CHK1_2_oe__SPOP_oe	CHK1_2_oe	SPOP_oe	OE	OE	CHK1_2	SPOP
DOUBLE	0.4577582	-1.24792966	-0.8180554	-1.4946407	-0.0158	-0.0737631999999999	CHK1_2_oe__TAK1_ko	CHK1_2_oe	TAK1_ko	OE	KO	CHK1_2	TAK1
DOUBLE	0.209529949999999	-1.40954865	-0.84709015	-1.61653545	0.0242	-0.0667759999999998	CHK1_2_oe__TAK1_oe	CHK1_2_oe	TAK1_oe	OE	OE	CHK1_2	TAK1
DOUBLE	0.19877166	-1.24110729	-0.79302039	-1.47430523	0.0156	-0.0323879999999999	CHK1_2_oe__TCF_ko	CHK1_2_oe	TCF_ko	OE	KO	CHK1_2	TCF
DOUBLE	0.66145594	-1.43337093	-0.8477803	-1.53333696	-0.023	-0.1888342	CHK1_2_oe__TCF_oe	CHK1_2_oe	TCF_oe	OE	OE	CHK1_2	TCF
DOUBLE	0.324444	-1.11217816	-0.83052606	-1.53903186	0.008	0.0809462999999999	CHK1_2_oe__TERT_ko	CHK1_2_oe	TERT_ko	OE	KO	CHK1_2	TERT
DOUBLE	0.37117482	-1.21143112	-0.83765844	-1.51840312	0.0034	0.0685761000000003	CHK1_2_oe__TERT_oe	CHK1_2_oe	TERT_oe	OE	OE	CHK1_2	TERT
DOUBLE	0.433684	-1.65127701	-0.8466202	-1.44177776	0.0034	-0.37406835	CHK1_2_oe__TGFBR_ko	CHK1_2_oe	TGFBR_ko	OE	KO	CHK1_2	TGFBR
DOUBLE	-0.87439887	-0.61289877	-0.8135139	-1.51361287	0.0292	0.323041	CHK1_2_oe__TGFBR_oe	CHK1_2_oe	TGFBR_oe	OE	OE	CHK1_2	TGFBR
DOUBLE	0.38569571	-1.27946089	-0.85200245	-1.52558299	0.004	-0.0692869999999999	CHK1_2_oe__TSC1_2_ko	CHK1_2_oe	TSC1_2_ko	OE	KO	CHK1_2	TSC1_2
DOUBLE	-0.49248492	-1.13486282	-0.83689663	-1.63405502	0.0112	0.000800000000000134	CHK1_2_oe__TSC1_2_oe	CHK1_2_oe	TSC1_2_oe	OE	OE	CHK1_2	TSC1_2
DOUBLE	-0.1878263	-1.98020786	-2.0098	-4.0166	0.0028	-0.47885746	CHK1_2_oe__TWIST1_ko	CHK1_2_oe	TWIST1_ko	OE	KO	CHK1_2	TWIST1
DOUBLE	0.272245	-0.94639993	-0.744703	-1.39663743	0.004089	0.1276052	CHK1_2_oe__TWIST1_oe	CHK1_2_oe	TWIST1_oe	OE	OE	CHK1_2	TWIST1
DOUBLE	0.455006699999999	-1.19691909	-0.83670584	-1.55259214	0.00199999999999999	0.1099112	CHK1_2_oe__VEGF_ko	CHK1_2_oe	VEGF_ko	OE	KO	CHK1_2	VEGF
DOUBLE	0.36272167	-1.26483614	-0.81669577	-1.56824333	0.0016	-0.0588290599999999	CHK1_2_oe__VEGF_oe	CHK1_2_oe	VEGF_oe	OE	OE	CHK1_2	VEGF
DOUBLE	-1.150269356	-1.031551506	-0.831816034	-1.644826256	0.0128	-0.0500820499999999	CHK1_2_oe__VHL_ko	CHK1_2_oe	VHL_ko	OE	KO	CHK1_2	VHL
DOUBLE	1.8393634	-1.49128342	-0.881596	-1.5147649	-0.0086	-0.0061469999999999	CHK1_2_oe__VHL_oe	CHK1_2_oe	VHL_oe	OE	OE	CHK1_2	VHL
DOUBLE	0.3056391	-1.3191229	-0.8044166	-1.53301394	0.000399999999999998	-0.12480506	CHK1_2_oe__WNT_ko	CHK1_2_oe	WNT_ko	OE	KO	CHK1_2	WNT
DOUBLE	-0.17476632	2.76809303	-1.38016314	-2.69495307	-0.017	4.755896	CHK1_2_oe__WNT_oe	CHK1_2_oe	WNT_oe	OE	OE	CHK1_2	WNT
DOUBLE	0.72367548	-2.37164822	-1.11542768	-2.05341262	0.0034	-0.0846699999999999	CHK1_2_oe__YWHAZ_ko	CHK1_2_oe	YWHAZ_ko	OE	KO	CHK1_2	YWHAZ
DOUBLE	-0.10690065	-0.1387158	-0.7008748	-1.1686062	0.000399999999999998	0.1328371	CHK1_2_oe__YWHAZ_oe	CHK1_2_oe	YWHAZ_oe	OE	OE	CHK1_2	YWHAZ
DOUBLE	0.27948037	-1.149767	-0.75059163	-1.53038053	0.000399999999999998	-0.0337879999999999	CHK1_2_oe__ZBTB17_ko	CHK1_2_oe	ZBTB17_ko	OE	KO	CHK1_2	ZBTB17
DOUBLE	-0.456230450000001	-1.41234315	-0.8978179	-1.72067675	0.0288	-0.1065641	CHK1_2_oe__ZBTB17_oe	CHK1_2_oe	ZBTB17_oe	OE	OE	CHK1_2	ZBTB17
SINGLE	0.0545054599999997	0.0892987100000004	0.0795564000000004	0.172608299999999	-0.0052	0.0258411000000003	COX4I2_ko	COX4I2_ko	NA	KO	NA	COX4I2	NA
DOUBLE	-0.81362678	0.7178135	0.1755011	0.2039823	-0.004	0.0602291000000001	COX4I2_ko__CyclinB_ko	COX4I2_ko	CyclinB_ko	KO	KO	COX4I2	CyclinB
DOUBLE	2.9491102	-1.3124612	0.1057042	0.2387548	0.0022	-0.9784	COX4I2_ko__CyclinB_oe	COX4I2_ko	CyclinB_oe	KO	OE	COX4I2	CyclinB
DOUBLE	-0.32263125	-0.17786115	0.0494844000000003	-0.0422348000000001	0.0336	-0.0723018999999998	COX4I2_ko__CyclinD_ko	COX4I2_ko	CyclinD_ko	KO	KO	COX4I2	CyclinD
DOUBLE	3.2363109	-0.9957212	0.259861	0.503492199999999	-0.041	-0.98	COX4I2_ko__CyclinD_oe	COX4I2_ko	CyclinD_oe	KO	OE	COX4I2	CyclinD
DOUBLE	-0.17926644	0.2432509	0.1272009	0.1031393	-0.000600000000000003	0.0852261000000001	COX4I2_ko__CytoC_ko	COX4I2_ko	CytoC_ko	KO	KO	COX4I2	CytoC
DOUBLE	0.1005396	0.1526009	0.0645392	0.1091376	-0.0046	0.0250411000000001	COX4I2_ko__CytoC_oe	COX4I2_ko	CytoC_oe	KO	OE	COX4I2	CytoC
DOUBLE	0.3342633	-0.69265167	0.1808872	-0.191737900000001	0.005	-0.5980906	COX4I2_ko__DAXX_ko	COX4I2_ko	DAXX_ko	KO	KO	COX4I2	DAXX
DOUBLE	-0.8374636	0.35019222	-0.0579040299999998	0.80782847	0.0034	-0.0494820499999998	COX4I2_ko__DAXX_oe	COX4I2_ko	DAXX_oe	KO	OE	COX4I2	DAXX
DOUBLE	-0.23139633	0.980207040000001	0.141672900000001	0.33640234	-0.041	0.5943436	COX4I2_ko__DNA_Damage_ko	COX4I2_ko	DNA_Damage_ko	KO	KO	COX4I2	DNA_Damage
DOUBLE	-0.2390166	-1.44005826	-0.2911891	-0.807194120000001	0.227	-0.0756699999999999	COX4I2_ko__DNA_Damage_oe	COX4I2_ko	DNA_Damage_oe	KO	OE	COX4I2	DNA_Damage
DOUBLE	-0.16452844	0.0966944600000001	0.1397822	0.204674499999999	-0.000600000000000003	-0.08507	COX4I2_ko__Dsh_ko	COX4I2_ko	Dsh_ko	KO	KO	COX4I2	Dsh
DOUBLE	0.0109935299999995	0.12076694	0.0966181000000002	0.253205299999999	-0.0024	-0.00794699999999982	COX4I2_ko__Dsh_oe	COX4I2_ko	Dsh_oe	KO	OE	COX4I2	Dsh
DOUBLE	0.0875636000000002	0.0994428599999999	0.2495172	0.3565868	-0.0052	0.0353880000000002	COX4I2_ko__E_cadherin_ko	COX4I2_ko	E_cadherin_ko	KO	KO	COX4I2	E_cadherin
DOUBLE	-1.0266378	-0.1399421	-2.0098	-4.0166	0.0026	-0.0522101999999999	COX4I2_ko__E_cadherin_oe	COX4I2_ko	E_cadherin_oe	KO	OE	COX4I2	E_cadherin
DOUBLE	-1.338445	1.3243265	0.5502655	0.855254499999999	0.0136	0.00994709999999999	COX4I2_ko__E2F1_ko	COX4I2_ko	E2F1_ko	KO	KO	COX4I2	E2F1
DOUBLE	2.9398436	-1.4064864724	0.0534395999999999	0.157352199999999	-0.0092	-0.9634	COX4I2_ko__E2F1_oe	COX4I2_ko	E2F1_oe	KO	OE	COX4I2	E2F1
DOUBLE	-0.0604879800000004	0.32405536	0.1136691	0.2015885	-0.0018	0.1631932	COX4I2_ko__eEF2_ko	COX4I2_ko	eEF2_ko	KO	KO	COX4I2	eEF2
DOUBLE	-0.0455983	-0.0645477400000001	0.0578533000000001	0.0593972999999997	0.000199999999999999	-0.15184614	COX4I2_ko__eEF2_oe	COX4I2_ko	eEF2_oe	KO	OE	COX4I2	eEF2
DOUBLE	-0.00838423999999982	0.30611716	0.1911377	0.20439606	-0.0066	0.1728924	COX4I2_ko__eEF2K_ko	COX4I2_ko	eEF2K_ko	KO	KO	COX4I2	eEF2K
DOUBLE	-0.0832620000000004	0.0780295199999994	0.1857348	0.204136399999999	-0.00140000000000001	-0.0409350399999998	COX4I2_ko__eEF2K_oe	COX4I2_ko	eEF2K_oe	KO	OE	COX4I2	eEF2K
DOUBLE	-1.22405734	0.0940232500000002	-1.87956497	-3.74485435	0.011537	0.5269969	COX4I2_ko__EGFR_ko	COX4I2_ko	EGFR_ko	KO	KO	COX4I2	EGFR
DOUBLE	0.0451028999999998	-0.12845727	0.1109359	0.1565413	0.000399999999999998	-0.144981	COX4I2_ko__EGFR_oe	COX4I2_ko	EGFR_oe	KO	OE	COX4I2	EGFR
DOUBLE	-0.95736586	-0.1398342	-2.0098	-4.0166	0.003049	0.1015642	COX4I2_ko__EMT_ko	COX4I2_ko	EMT_ko	KO	KO	COX4I2	EMT
DOUBLE	0.15483376	0.10564	0.4966311	0.9586536	0.0018	-0.1029641	COX4I2_ko__EMT_oe	COX4I2_ko	EMT_oe	KO	OE	COX4I2	EMT
DOUBLE	-0.0174559000000003	0.0698909399999996	0.0680052400000002	0.14210894	0.0016	-0.0771229999999998	COX4I2_ko__EP300_ko	COX4I2_ko	EP300_ko	KO	KO	COX4I2	EP300
DOUBLE	-0.1160372	0.0212130500000001	0.1094211	0.13725085	0.007	0.002	COX4I2_ko__EP300_oe	COX4I2_ko	EP300_oe	KO	OE	COX4I2	EP300
DOUBLE	-0.0455849400000004	-0.0743400400000001	0.0663026000000002	0.0556390599999999	0.0034	-0.2122752	COX4I2_ko__ERG_ko	COX4I2_ko	ERG_ko	KO	KO	COX4I2	ERG
DOUBLE	-0.0375424500000001	0.46862476	0.0728276000000001	0.0769094599999995	0.000399999999999998	0.3601745	COX4I2_ko__ERG_oe	COX4I2_ko	ERG_oe	KO	OE	COX4I2	ERG
DOUBLE	-0.855079	0.312834	-0.6811193	-1.38312985	-0.023	1.4801148	COX4I2_ko__ERK_ko	COX4I2_ko	ERK_ko	KO	KO	COX4I2	ERK
DOUBLE	0.0636849599999998	0.45805045	0.13987805	0.206024449999999	-0.0028	0.3094924	COX4I2_ko__ERK_oe	COX4I2_ko	ERK_oe	KO	OE	COX4I2	ERK
DOUBLE	-0.0989426000000004	0.0307053499999999	0.0815299500000002	0.131426149999999	0.006	-0.08407	COX4I2_ko__ETS1_ko	COX4I2_ko	ETS1_ko	KO	KO	COX4I2	ETS1
DOUBLE	-0.1116136	0.17145516	0.160634	0.1836845	-0.0022	0.0266491000000002	COX4I2_ko__ETS1_oe	COX4I2_ko	ETS1_oe	KO	OE	COX4I2	ETS1
DOUBLE	0.06570754	0.10886698	0.1755011	0.261236999999999	-0.001	-0.0836699999999999	COX4I2_ko__ETV1_ko	COX4I2_ko	ETV1_ko	KO	KO	COX4I2	ETV1
DOUBLE	0.0203021300000001	0.22398829	0.2225114	0.172418459999999	-0.000400000000000005	0.0850701	COX4I2_ko__ETV1_oe	COX4I2_ko	ETV1_oe	KO	OE	COX4I2	ETV1
DOUBLE	-0.0381479500000004	0.0328986999999996	0.1242323	0.190109899999999	0.0016	-0.0743229999999998	COX4I2_ko__EZH2_ko	COX4I2_ko	EZH2_ko	KO	KO	COX4I2	EZH2
DOUBLE	-0.17274623	0.9220523	0.2545955	0.545522299999999	-0.000600000000000003	0.1921812	COX4I2_ko__EZH2_oe	COX4I2_ko	EZH2_oe	KO	OE	COX4I2	EZH2
DOUBLE	-0.0882209600000001	-0.66260031	0.1288673	0.13237865	0.0074	-1.005	COX4I2_ko__FADD_ko	COX4I2_ko	FADD_ko	KO	KO	COX4I2	FADD
DOUBLE	0.0979097599999994	0.47077106	0.2005029	0.237325299999999	-0.0052	0.4159094	COX4I2_ko__FADD_oe	COX4I2_ko	FADD_oe	KO	OE	COX4I2	FADD
DOUBLE	0.0561779499999995	-0.172818	0.204179	0.3157836	-0.0018	-0.37052135	COX4I2_ko__FGFR3_ko	COX4I2_ko	FGFR3_ko	KO	KO	COX4I2	FGFR3
DOUBLE	-0.0533502000000001	0.2501527	0.0781902000000003	0.1124253	0.003	0.1198581	COX4I2_ko__FGFR3_oe	COX4I2_ko	FGFR3_oe	KO	OE	COX4I2	FGFR3
DOUBLE	-0.12158873	0.14940751	0.1005798	0.132579699999999	-0.00140000000000001	-0.0594290599999999	COX4I2_ko__FOS_ko	COX4I2_ko	FOS_ko	KO	KO	COX4I2	FOS
DOUBLE	-0.0649450000000003	0.0660400599999997	0.1307	0.244483	-0.0024	-0.00972999999999991	COX4I2_ko__FOS_oe	COX4I2_ko	FOS_oe	KO	OE	COX4I2	FOS
DOUBLE	-0.1297356	0.1559544	0.1313363	0.202063	0.000599999999999996	0.0329745000000001	COX4I2_ko__FOXA1_ko	COX4I2_ko	FOXA1_ko	KO	KO	COX4I2	FOXA1
DOUBLE	-0.9302161	-0.1687591	-2.0098	-4.0166	0.001	-0.0948170999999999	COX4I2_ko__FOXA1_oe	COX4I2_ko	FOXA1_oe	KO	OE	COX4I2	FOXA1
DOUBLE	-0.0659953	0.0652560400000004	0.1000531	0.1298087	0.0012	-0.0270409599999999	COX4I2_ko__FOXO_ko	COX4I2_ko	FOXO_ko	KO	KO	COX4I2	FOXO
DOUBLE	0.43608406	-2.2538398	-2.0098	-4.0166	0.026	-0.29186276	COX4I2_ko__FOXO_oe	COX4I2_ko	FOXO_oe	KO	OE	COX4I2	FOXO
DOUBLE	0.0257946599999999	0.0860668599999999	0.1503393	0.1711737	-0.0044	-0.0510873999999999	COX4I2_ko__FRS2_ko	COX4I2_ko	FRS2_ko	KO	KO	COX4I2	FRS2
DOUBLE	0.0509369	-0.0625995000000001	0.0191780000000001	0.212212699999999	-0.0034	-0.2366598	COX4I2_ko__FRS2_oe	COX4I2_ko	FRS2_oe	KO	OE	COX4I2	FRS2
DOUBLE	-0.13537386	-0.42199333	-2.0098	-0.3588705	0.0044	0.0365880000000003	COX4I2_ko__fused_event_ko	COX4I2_ko	fused_event_ko	KO	KO	COX4I2	fused_event
DOUBLE	0.18191859	0.45181939	2.1552994	0.53504159	0.0028	-0.0858699999999999	COX4I2_ko__fused_event_oe	COX4I2_ko	fused_event_oe	KO	OE	COX4I2	fused_event
DOUBLE	-0.0556635000000001	0.20515476	0.1684358	0.209923359999999	-0.0028	0.0771231000000001	COX4I2_ko__GADD45_ko	COX4I2_ko	GADD45_ko	KO	KO	COX4I2	GADD45
DOUBLE	-0.11834933	-0.00345213000000033	0.1208901	0.16703877	0	-0.1619836	COX4I2_ko__GADD45_oe	COX4I2_ko	GADD45_oe	KO	OE	COX4I2	GADD45
DOUBLE	0.220656099999999	-0.753924582	0.3480688	0.5374664	0.0024	-0.987105982	COX4I2_ko__GLI_ko	COX4I2_ko	GLI_ko	KO	KO	COX4I2	GLI
DOUBLE	-1.78937837	8.51588521	-1.49517712	-2.90983999	-0.0134	9.923742	COX4I2_ko__GLI_oe	COX4I2_ko	GLI_oe	KO	OE	COX4I2	GLI
DOUBLE	-0.0683420300000002	0.0807878799999999	0.1569912	0.141228299999999	0.000599999999999996	-0.0236409599999999	COX4I2_ko__GLUT1_ko	COX4I2_ko	GLUT1_ko	KO	KO	COX4I2	GLUT1
DOUBLE	0.0170197700000001	-0.0487489999999999	0.1697627	0.1782678	0.001	-0.1962062	COX4I2_ko__GLUT1_oe	COX4I2_ko	GLUT1_oe	KO	OE	COX4I2	GLUT1
DOUBLE	-0.0429772000000002	0.13150381	0.1471065	0.295786499999999	-0.007	-0.0771229999999998	COX4I2_ko__GSH_ko	COX4I2_ko	GSH_ko	KO	KO	COX4I2	GSH
DOUBLE	-0.0513071000000003	0.1840576	0.108341	0.1597563	0.0028	0.0510820000000001	COX4I2_ko__GSH_oe	COX4I2_ko	GSH_oe	KO	OE	COX4I2	GSH
DOUBLE	0.0165053300000002	0.31948283	0.2278502	0.3252196	0.0024	0.0660667000000001	COX4I2_ko__GSK3_ko	COX4I2_ko	GSK3_ko	KO	KO	COX4I2	GSK3
DOUBLE	0.20344428	-3.16390138	-1.50479157	-2.88881868	0.032	-0.4074294	COX4I2_ko__GSK3_oe	COX4I2_ko	GSK3_oe	KO	OE	COX4I2	GSK3
DOUBLE	2.5411036	-0.0245841499999999	0.1879327	0.404374669999999	-0.0224	0.0419351000000001	COX4I2_ko__HIF1_ko	COX4I2_ko	HIF1_ko	KO	KO	COX4I2	HIF1
DOUBLE	-4.014	1.1702061	-0.0125292999999997	-0.2638213	0.027	-0.1013641	COX4I2_ko__HIF1_oe	COX4I2_ko	HIF1_oe	KO	OE	COX4I2	HIF1
DOUBLE	-0.4109154	0.1307745	-0.000408399999999975	-0.0522207000000003	-0.0058	0.2103812	COX4I2_ko__HSPs_ko	COX4I2_ko	HSPs_ko	KO	KO	COX4I2	HSPs
DOUBLE	-0.394337125	1.6797886	1.2190122	2.1309533	0.0028	0.1180581	COX4I2_ko__HSPs_oe	COX4I2_ko	HSPs_oe	KO	OE	COX4I2	HSPs
DOUBLE	0.05727686	0.24542596	0.133362	0.2180658	-0.0046	0.1278052	COX4I2_ko__IDH1_ko	COX4I2_ko	IDH1_ko	KO	KO	COX4I2	IDH1
DOUBLE	0.0087226600000001	-0.0371624400000004	0.1445878	0.136048	-0.004	-0.14289914	COX4I2_ko__IDH1_oe	COX4I2_ko	IDH1_oe	KO	OE	COX4I2	IDH1
DOUBLE	0.00757297999999995	0.17908881	0.1461651	0.148037199999999	-0.0028	0.0522820000000002	COX4I2_ko__IKK_ko	COX4I2_ko	IKK_ko	KO	KO	COX4I2	IKK
DOUBLE	-0.0638838100000001	0.16344467	0.206865	0.3306039	0.0032	-0.0604290599999999	COX4I2_ko__IKK_oe	COX4I2_ko	IKK_oe	KO	OE	COX4I2	IKK
DOUBLE	-0.0469879300000002	0.21689117	0.184606	0.193813599999999	-0.0028	0.0240411000000003	COX4I2_ko__JNK_ko	COX4I2_ko	JNK_ko	KO	KO	COX4I2	JNK
DOUBLE	-0.6192513	0.357726009999999	-0.0982206999999999	-0.3285174	-0.0264	1.4532513	COX4I2_ko__JNK_oe	COX4I2_ko	JNK_oe	KO	OE	COX4I2	JNK
DOUBLE	-0.00411484000000062	0.0258417599999996	0.1818235	0.16765506	-0.0014	-0.0854699999999999	COX4I2_ko__JUN_ko	COX4I2_ko	JUN_ko	KO	KO	COX4I2	JUN
